gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10
1002380216,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380216?gameHash=23ce4724b19ff4f4&tab=overview,WC,2017-W,43014.2634143519,2.2,5,7.18,6,Red,Top,Impact,Cloud9,Nautilus,Kalista,Jayce,Sejuani,Kha'zix,Malzahar,31.5,1,1,1,7,11,3,0,0,0,0,1,0,0,8.2523333333,0.0317460317,0,0.4444444444,0,13.10865,2,1,0,0,0,0,0,0,0,0,1,,1,14.0117666667,1,1,9,0,1,24.0556,1,0,11786,374.1587301587,0.2056534636,0.1755794368,15,0.4761904762,0.1282051282,2,0.0634920635,3,3, , ,11512,234.9587301587,11025,0.1864154685,246,0,0,0,7.8095238095,3414,3170,244,5260,4952,308,4374,4758,-384
1002380216,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380216?gameHash=23ce4724b19ff4f4&tab=overview,WC,2017-W,43014.2634143519,2.2,5,7.18,7,Red,Jungle,Contractz,Cloud9,Ezreal,Kalista,Jayce,Sejuani,Kha'zix,Malzahar,31.5,1,1,1,10,11,3,0,0,0,0,0,1,0,8.2523333333,0.0317460317,0.0317460317,0.4444444444,1,13.10865,2,1,1,1,1,0,0,0,0,0,1,,1,14.0117666667,1,1,9,0,1,24.0556,1,0,19784,628.0634920635,0.34521026,0.1714278936,28,0.8888888889,0.2393162393,11,0.3492063492,7,8, , ,11337,229.4031746032,10708,0.1899989774,39,118,64,15,4.9841269841,2663,3000,-337,4822,4518,304,2804,3379,-575
1002380216,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380216?gameHash=23ce4724b19ff4f4&tab=overview,WC,2017-W,43014.2634143519,2.2,5,7.18,8,Red,Middle,Jensen,Cloud9,Ryze,Kalista,Jayce,Sejuani,Kha'zix,Malzahar,31.5,1,3,1,6,11,3,0,0,0,0,0,1,0,8.2523333333,0.0952380952,0.0634920635,0.4444444444,0,13.10865,2,1,0,0,0,0,0,0,0,0,1,,1,14.0117666667,1,1,9,0,1,24.0556,1,0,10442,331.4920634921,0.182202059,0.2353616587,16,0.5079365079,0.1367521368,6,0.1904761905,6,7, , ,14032,314.9587301587,11700,0.1843640607,304,12,5,5,10.0317460317,3569,3063,506,5551,4818,733,4978,4222,756
1002380216,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380216?gameHash=23ce4724b19ff4f4&tab=overview,WC,2017-W,43014.2634143519,2.2,5,7.18,9,Red,ADC,Sneaky,Cloud9,Xayah,Kalista,Jayce,Sejuani,Kha'zix,Malzahar,31.5,1,5,0,4,11,3,1,0,0,0,0,0,0,8.2523333333,0.1587301587,0,0.4444444444,0,13.10865,2,1,1,0,0,0,0,1,0,0,1,,1,14.0117666667,1,1,9,0,1,24.0556,1,0,14305,454.126984127,0.2496073984,0.2533437715,14,0.4444444444,0.1196581197,11,0.3492063492,5,5, , ,14790,339.0222222222,13575,0.2819920151,309,9,1,6,10.0952380952,3209,3132,77,5419,4739,680,3130,2908,222
1002380216,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380216?gameHash=23ce4724b19ff4f4&tab=overview,WC,2017-W,43014.2634143519,2.2,5,7.18,10,Red,Support,Smoothie,Cloud9,Janna,Kalista,Jayce,Sejuani,Kha'zix,Malzahar,31.5,1,1,0,9,11,3,0,0,0,0,0,1,0,8.2523333333,0.0317460317,0,0.4444444444,0,13.10865,2,1,0,0,0,0,0,0,0,0,1,,1,14.0117666667,1,1,9,0,1,24.0556,1,0,993,31.5238095238,0.0173268191,0.1642872393,44,1.3968253968,0.3760683761,4,0.126984127,16,16, , ,11036,219.8476190476,9750,0.3388305847,35,0,0,0,1.1111111111,2616,2285,331,4343,3356,987,2897,2676,221
1002380216,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380216?gameHash=23ce4724b19ff4f4&tab=overview,WC,2017-W,43014.2634143519,2.2,5,7.18,100,Blue,Team,Team,AHQ e-Sports Club, ,Galio,Rakan,Thresh,Syndra,Cho'gath,31.5,0,3,11,7,3,11, , , , ,0,0,1,8.2523333333,0.0952380952,0.3492063492,0.4444444444,0,13.10865,1,2,1,2,1,0,0,0,0,0,0,17.3331833333,0,14.0117666667,0,0,0,9,0,24.0556,0,1,33767,1071.9682539683, , ,97,3.0793650794,1,35,1.1111111111,25,27,0.4523809524,0.2133333333,47298,849.0158730159,44865,-0.2340611869,828,141,86,11,30.7619047619,14650,15471,-821,22383,25395,-3012,17943,18183,-240
1002380216,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380216?gameHash=23ce4724b19ff4f4&tab=overview,WC,2017-W,43014.2634143519,2.2,5,7.18,200,Red,Team,Team,Cloud9, ,Kalista,Jayce,Sejuani,Kha'zix,Malzahar,31.5,1,11,3,36,11,3, , , , ,1,1,0,8.2523333333,0.3492063492,0.0952380952,0.4444444444,1,13.10865,2,1,2,1,1,0,0,1,0,0,1,17.3331833333,1,14.0117666667,1,1,9,0,1,24.0556,1,0,57310,1819.3650793651, , ,117,3.7142857143,1,34,1.0793650794,37,39,0.5357142857,0.2753623188,62707,1338.1904761905,56758,0.2340611869,933,139,70,26,34.0317460317,15471,14650,821,25395,22383,3012,18183,17943,240
1002380220,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380220?gameHash=f50a7c147d2973d4&tab=overview,WC,2017-W,43014.3002430556,2.2,6,7.18,1,Blue,Top,Mouse,EDward Gaming,Rumble,Galio,Ryze,Gragas,LeBlanc,Cassiopeia,44.3166666667,0,2,2,10,17,12,0,0,0,0,0,0,0,2.98805,0.045129748,0.045129748,0.6543813464,0,15.9280833333,3,1,0,0,0,0,0,0,0,0,1,,1,11.1130666667,1,1,7,10,1,22.0507166667,1,2,34633,781.4892816848,0.2607612092,0.1712913897,25,0.5641218503,0.1336898396,4,0.0902594961,4,6, , ,14627,201.897856337,14700,-0.0756013746,275,25,9,4,6.7694622038,3043,3408,-365,5220,4871,349,4360,5110,-750
1002380220,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380220?gameHash=f50a7c147d2973d4&tab=overview,WC,2017-W,43014.3002430556,2.2,6,7.18,2,Blue,Jungle,Clearlove7,EDward Gaming,Rek'Sai,Galio,Ryze,Gragas,LeBlanc,Cassiopeia,44.3166666667,0,2,3,11,17,12,0,0,0,0,0,1,0,2.98805,0.045129748,0,0.6543813464,1,15.9280833333,3,1,3,0,0,0,3,0,0,0,1,,1,11.1130666667,1,1,7,10,1,22.0507166667,1,2,8379,189.0710793531,0.0630877536,0.149677612,54,1.2185031967,0.2887700535,10,0.2256487401,23,26, , ,13498,176.4221135765,13200,-0.0037807183,15,128,77,14,3.2267769838,3264,2923,341,5119,4163,956,3676,3312,364
1002380220,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380220?gameHash=f50a7c147d2973d4&tab=overview,WC,2017-W,43014.3002430556,2.2,6,7.18,3,Blue,Middle,Scout,EDward Gaming,Lucian,Galio,Ryze,Gragas,LeBlanc,Cassiopeia,44.3166666667,0,6,3,10,17,12,0,0,0,0,1,0,0,2.98805,0.1353892441,0.045129748,0.6543813464,0,15.9280833333,3,1,0,0,0,0,0,0,0,0,1,,1,11.1130666667,1,1,7,10,1,22.0507166667,1,2,40379,911.1470477623,0.3040243948,0.2343523141,13,0.2933433622,0.0695187166,14,0.3159082362,7,7, , ,17921,276.2265513351,18875,0.0614334471,320,22,14,7,7.7171869124,3770,2773,997,6715,4705,2010,4340,3720,620
1002380220,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380220?gameHash=f50a7c147d2973d4&tab=overview,WC,2017-W,43014.3002430556,2.2,6,7.18,4,Blue,ADC,iBoy,EDward Gaming,Xayah,Galio,Ryze,Gragas,LeBlanc,Cassiopeia,44.3166666667,0,6,2,5,17,12,1,0,0,0,0,0,0,2.98805,0.1353892441,0.1579541181,0.6543813464,0,15.9280833333,3,1,0,0,0,0,0,0,0,1,1,,1,11.1130666667,1,1,7,10,1,22.0507166667,1,2,45548,1027.7848815344,0.3429431917,0.2660933623,20,0.4512974803,0.1069518717,16,0.3610379842,8,8, , ,19579,313.6391124483,19400,0.0624584718,349,68,20,13,9.4095524633,3120,3082,38,5627,4960,667,3122,2998,124
1002380220,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380220?gameHash=f50a7c147d2973d4&tab=overview,WC,2017-W,43014.3002430556,2.2,6,7.18,5,Blue,Support,Meiko,EDward Gaming,Janna,Galio,Ryze,Gragas,LeBlanc,Cassiopeia,44.3166666667,0,1,2,14,17,12,0,0,0,0,0,0,0,2.98805,0.022564874,0.022564874,0.6543813464,0,15.9280833333,3,1,0,0,0,0,0,0,0,0,1,,1,11.1130666667,1,1,7,10,1,22.0507166667,1,2,3876,87.4614516736,0.0291834507,0.1785853218,75,1.692365551,0.4010695187,17,0.3836028582,29,29, , ,15008,210.4950733358,12875,-0.1152790485,25,1,0,1,0.5866867243,2335,2408,-73,4429,3697,732,2662,2490,172
1002380220,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380220?gameHash=f50a7c147d2973d4&tab=overview,WC,2017-W,43014.3002430556,2.2,6,7.18,6,Red,Top,Huni,SK Telecom T1,Cho'gath,Kalista,Sejuani,Shen,Renekton,Trundle,44.3166666667,1,2,4,9,12,17,0,0,0,0,0,0,0,2.98805,0.045129748,0.045129748,0.6543813464,0,15.9280833333,1,3,0,0,0,0,0,0,0,0,0,,0,11.1130666667,0,0,10,7,0,22.0507166667,2,1,15790,356.2993606619,0.168060966,0.1969021969,26,0.5866867243,0.1710526316,5,0.1128243701,5,5, , ,17019,255.8730349756,15855,0.0756013746,341,16,3,9,8.0556600226,3408,3043,365,4871,5220,-349,5110,4360,750
1002380220,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380220?gameHash=f50a7c147d2973d4&tab=overview,WC,2017-W,43014.3002430556,2.2,6,7.18,7,Red,Jungle,Peanut,SK Telecom T1,Jarvan IV,Kalista,Sejuani,Shen,Renekton,Trundle,44.3166666667,1,0,4,12,12,17,0,0,0,0,0,0,0,2.98805,0,0.045129748,0.6543813464,0,15.9280833333,1,3,0,3,0,0,0,0,0,0,0,,0,11.1130666667,0,0,10,7,0,22.0507166667,2,1,9508,214.5468221136,0.1011984588,0.1513033694,38,0.8574652125,0.25,22,0.4964272283,6,6, , ,14393,196.617675818,13250,0.0037807183,66,90,60,1,3.520120346,2923,3264,-341,4163,5119,-956,3312,3676,-364
1002380220,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380220?gameHash=f50a7c147d2973d4&tab=overview,WC,2017-W,43014.3002430556,2.2,6,7.18,8,Red,Middle,Faker,SK Telecom T1,Orianna,Kalista,Sejuani,Shen,Renekton,Trundle,44.3166666667,1,2,5,9,12,17,0,0,0,0,0,0,1,2.98805,0.045129748,0.1353892441,0.6543813464,0,15.9280833333,1,3,0,0,0,0,0,0,0,0,0,,0,11.1130666667,0,0,10,7,0,22.0507166667,2,1,25666,579.1500564122,0.2731762352,0.2309884492,23,0.5189921023,0.1513157895,10,0.2256487401,2,3, , ,18982,300.1678826627,17750,-0.0614334471,368,30,12,5,8.9808198571,2773,3770,-997,4705,6715,-2010,3720,4340,-620
1002380220,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380220?gameHash=f50a7c147d2973d4&tab=overview,WC,2017-W,43014.3002430556,2.2,6,7.18,9,Red,ADC,Bang,SK Telecom T1,Twitch,Kalista,Sejuani,Shen,Renekton,Trundle,44.3166666667,1,7,1,5,12,17,2,1,0,0,0,0,0,2.98805,0.1579541181,0.1353892441,0.6543813464,0,15.9280833333,1,3,0,0,0,0,0,0,1,0,0,,0,11.1130666667,0,0,10,7,0,22.0507166667,2,1,38092,859.5411808951,0.4054324457,0.2528328228,17,0.3836028582,0.1118421053,13,0.2933433622,3,3, , ,20240,328.5544941707,18225,-0.0624584718,344,36,27,4,8.5746521249,3082,3120,-38,4960,5627,-667,2998,3122,-124
1002380220,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380220?gameHash=f50a7c147d2973d4&tab=overview,WC,2017-W,43014.3002430556,2.2,6,7.18,10,Red,Support,Wolf,SK Telecom T1,Rakan,Kalista,Sejuani,Shen,Renekton,Trundle,44.3166666667,1,1,3,11,12,17,0,0,0,0,0,0,0,2.98805,0.022564874,0.022564874,0.6543813464,0,15.9280833333,1,3,0,0,0,0,0,0,0,0,0,,0,11.1130666667,0,0,10,7,0,22.0507166667,2,1,4898,110.5227529146,0.0521318943,0.1679731616,48,1.0831139526,0.3157894737,14,0.3159082362,13,16, , ,15353,218.2799548703,14450,0.1152790485,44,0,0,0,0.9928544566,2408,2335,73,3697,4429,-732,2490,2662,-172
1002380220,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380220?gameHash=f50a7c147d2973d4&tab=overview,WC,2017-W,43014.3002430556,2.2,6,7.18,100,Blue,Team,Team,EDward Gaming, ,Galio,Ryze,Gragas,LeBlanc,Cassiopeia,44.3166666667,0,17,12,50,17,12, , , , ,1,1,0,2.98805,0.3836028582,0.2707784882,0.6543813464,1,15.9280833333,3,1,3,0,0,0,3,0,0,1,1,17.5007166667,1,11.1130666667,1,1,7,10,1,22.0507166667,1,2,132815,2996.9537420083, , ,187,4.2196314404,1,61,1.3764573148,71,76,0.5135135135,0.3652173913,80633,1178.6807070327,79050,-0.0060537268,984,244,120,39,27.7096652877,15532,14594,938,27110,22396,4714,18160,17630,530
1002380220,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380220?gameHash=f50a7c147d2973d4&tab=overview,WC,2017-W,43014.3002430556,2.2,6,7.18,200,Red,Team,Team,SK Telecom T1, ,Kalista,Sejuani,Shen,Renekton,Trundle,44.3166666667,1,12,17,46,12,17, , , , ,0,0,1,2.98805,0.2707784882,0.3836028582,0.6543813464,0,15.9280833333,1,3,0,3,0,0,0,0,1,0,0,17.5007166667,0,11.1130666667,0,0,10,7,0,22.0507166667,2,1,93954,2120.0601729974, , ,152,3.4298608499,1,64,1.4441519368,29,33,0.4935064935,0.2342342342,85987,1299.4930424972,79530,0.0060537268,1163,172,102,19,30.1241068071,14594,15532,-938,22396,27110,-4714,17630,18160,-530
1002390351,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002390351?gameHash=38ec03c78e49db35&tab=overview,WC,2017-W,43015.0741319444,2.3,1,7.18,1,Blue,Top,Hauntzer,Team SoloMid,Cho'gath,Ezreal,Galio,Janna,Cassiopeia,LeBlanc,34.3,1,1,1,3,8,4,0,0,0,0,0,0,0,15.1230833333,0.029154519,0,0.3498542274,0,16.73465,3,0,1,0,0,0,1,0,0,0,1,,1,18.0523833333,1,1,9,2,1,24.9638333333,1,0,11298,329.387755102,0.2048037705,0.2246692502,21,0.612244898,0.1578947368,3,0.0874635569,5,5, , ,14089,280.9177842566,13725,0.3411513859,306,10,2,2,9.2128279883,3194,3076,118,5178,4754,424,4582,4493,89
1002390351,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002390351?gameHash=38ec03c78e49db35&tab=overview,WC,2017-W,43015.0741319444,2.3,1,7.18,2,Blue,Jungle,Svenskeren,Team SoloMid,Gragas,Ezreal,Galio,Janna,Cassiopeia,LeBlanc,34.3,1,0,2,7,8,4,0,0,0,0,0,0,1,15.1230833333,0,0,0.3498542274,1,16.73465,3,0,1,0,0,0,1,0,0,0,1,,1,18.0523833333,1,1,9,2,1,24.9638333333,1,0,6071,176.9970845481,0.1100516632,0.1491692199,37,1.0787172012,0.2781954887,6,0.1749271137,7,7, , ,10851,186.515451895,9075,0.0194714882,10,128,86,8,4.0233236152,2810,2641,169,4131,3878,253,2899,2871,28
1002390351,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002390351?gameHash=38ec03c78e49db35&tab=overview,WC,2017-W,43015.0741319444,2.3,1,7.18,3,Blue,Middle,Bjergsen,Team SoloMid,Corki,Ezreal,Galio,Janna,Cassiopeia,LeBlanc,34.3,1,4,0,4,8,4,1,0,0,0,0,0,0,15.1230833333,0.1166180758,0.0583090379,0.3498542274,0,16.73465,3,0,0,0,0,0,0,0,0,0,1,,1,18.0523833333,1,1,9,2,1,24.9638333333,1,0,22767,663.7609329446,0.4127073325,0.2656603105,15,0.4373177843,0.1127819549,9,0.2623906706,4,4, , ,15847,332.1714285714,13433,0.0799752255,335,22,9,6,10.4081632653,3448,3465,-17,5441,5423,18,4943,5197,-254
1002390351,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002390351?gameHash=38ec03c78e49db35&tab=overview,WC,2017-W,43015.0741319444,2.3,1,7.18,4,Blue,ADC,Doublelift,Team SoloMid,Tristana,Ezreal,Galio,Janna,Cassiopeia,LeBlanc,34.3,1,3,0,3,8,4,1,1,0,0,0,0,0,15.1230833333,0.0874635569,0.0583090379,0.3498542274,0,16.73465,3,0,0,0,0,0,0,0,0,0,1,,1,18.0523833333,1,1,9,2,1,24.9638333333,1,0,11363,331.2827988338,0.2059820538,0.2358846654,20,0.583090379,0.1503759398,17,0.4956268222,8,8, , ,14570,294.9411078717,12100,-0.0620620621,318,19,4,2,9.8250728863,3306,3219,87,5161,5034,127,3255,3154,101
1002390351,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002390351?gameHash=38ec03c78e49db35&tab=overview,WC,2017-W,43015.0741319444,2.3,1,7.18,5,Blue,Support,Biofrost,Team SoloMid,Rakan,Ezreal,Galio,Janna,Cassiopeia,LeBlanc,34.3,1,0,1,7,8,4,0,0,0,0,0,0,0,15.1230833333,0,0,0.3498542274,0,16.73465,3,0,1,0,0,1,0,0,0,0,1,,1,18.0523833333,1,1,9,2,1,24.9638333333,1,0,3666,106.8804664723,0.0664551799,0.124616554,40,1.166180758,0.3007518797,9,0.2623906706,7,7, , ,9798,155.8157434402,7625,-0.0726698262,14,1,0,0,0.4373177843,2094,2081,13,3161,3146,15,2765,2889,-124
1002390351,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002390351?gameHash=38ec03c78e49db35&tab=overview,WC,2017-W,43015.0741319444,2.3,1,7.18,6,Red,Top,957,Team WE,Shen,Kalista,Jarvan IV,Lulu,Gnar,Ryze,34.3,0,0,1,2,4,8,0,0,0,0,0,1,0,15.1230833333,0,0.029154519,0.3498542274,0,16.73465,0,3,0,1,0,0,0,0,0,0,0,,0,18.0523833333,0,0,2,9,0,24.9638333333,0,1,10885,317.3469387755,0.2121377482,0.1876414399,16,0.4664723032,0.1538461538,2,0.0583090379,1,1, , ,10712,182.4629737609,9725,-0.3411513859,282,0,0,0,8.221574344,3076,3194,-118,4754,5178,-424,4493,4582,-89
1002390351,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002390351?gameHash=38ec03c78e49db35&tab=overview,WC,2017-W,43015.0741319444,2.3,1,7.18,7,Red,Jungle,Condi,Team WE,Sejuani,Kalista,Jarvan IV,Lulu,Gnar,Ryze,34.3,0,0,1,4,4,8,0,0,0,0,0,1,0,15.1230833333,0,0,0.3498542274,0,16.73465,0,3,0,1,0,0,0,0,0,0,0,,0,18.0523833333,0,0,2,9,0,24.9638333333,0,1,5292,154.2857142857,0.1031357799,0.1510334778,32,0.9329446064,0.3076923077,19,0.5539358601,9,10, , ,9491,146.8653061224,8900,-0.0194714882,27,100,76,1,3.7026239067,2641,2810,-169,3878,4131,-253,2871,2899,-28
1002390351,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002390351?gameHash=38ec03c78e49db35&tab=overview,WC,2017-W,43015.0741319444,2.3,1,7.18,8,Red,Middle,xiye,Team WE,Syndra,Kalista,Jarvan IV,Lulu,Gnar,Ryze,34.3,0,2,3,2,4,8,0,0,0,0,1,0,0,15.1230833333,0.0583090379,0.1166180758,0.3498542274,0,16.73465,0,3,0,0,0,0,0,0,0,0,0,,0,18.0523833333,0,0,2,9,0,24.9638333333,0,1,14097,410.9912536443,0.2747364113,0.2622065517,10,0.2915451895,0.0961538462,6,0.1749271137,6,6, , ,13199,254.9702623907,12400,-0.0799752255,333,11,6,3,10.029154519,3465,3448,17,5423,5441,-18,5197,4943,254
1002390351,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002390351?gameHash=38ec03c78e49db35&tab=overview,WC,2017-W,43015.0741319444,2.3,1,7.18,9,Red,ADC,Mystic,Team WE,Xayah,Kalista,Jarvan IV,Lulu,Gnar,Ryze,34.3,0,2,1,1,4,8,0,0,0,0,0,0,0,15.1230833333,0.0583090379,0.0874635569,0.3498542274,0,16.73465,0,3,0,0,0,0,0,0,0,0,0,,0,18.0523833333,0,0,2,9,0,24.9638333333,0,1,20292,591.6034985423,0.3954707568,0.2806754334,13,0.3790087464,0.125,14,0.4081632653,1,1, , ,13815,272.9294460641,12875,0.0620620621,356,14,9,0,10.7871720117,3219,3306,-87,5034,5161,-127,3154,3255,-101
1002390351,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002390351?gameHash=38ec03c78e49db35&tab=overview,WC,2017-W,43015.0741319444,2.3,1,7.18,10,Red,Support,Ben,Team WE,Taric,Kalista,Jarvan IV,Lulu,Gnar,Ryze,34.3,0,0,2,4,4,8,0,0,0,0,0,1,0,15.1230833333,0,0,0.3498542274,0,16.73465,0,3,0,1,0,0,0,0,0,0,0,,0,18.0523833333,0,0,2,9,0,24.9638333333,0,1,745,21.7201166181,0.0145193039,0.1184430973,33,0.9620991254,0.3173076923,13,0.3790087464,8,8, , ,8404,115.1743440233,8200,0.0726698262,16,0,0,0,0.4664723032,2081,2094,-13,3146,3161,-15,2889,2765,124
1002390351,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002390351?gameHash=38ec03c78e49db35&tab=overview,WC,2017-W,43015.0741319444,2.3,1,7.18,100,Blue,Team,Team,Team SoloMid, ,Ezreal,Galio,Janna,Cassiopeia,LeBlanc,34.3,1,8,4,24,8,4, , , , ,0,0,1,15.1230833333,0.2332361516,0.1166180758,0.3498542274,1,16.73465,3,0,3,0,0,1,2,0,0,0,1,19.6517666667,1,18.0523833333,1,1,9,2,1,24.9638333333,1,0,55165,1608.3090379009, , ,133,3.8775510204,1,44,1.2827988338,31,31,0.6666666667,0.3243243243,65155,1250.361516035,55958,0.0714060967,983,180,101,18,33.9067055394,14852,14482,370,23072,22235,837,18444,18604,-160
1002390351,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002390351?gameHash=38ec03c78e49db35&tab=overview,WC,2017-W,43015.0741319444,2.3,1,7.18,200,Red,Team,Team,Team WE, ,Kalista,Jarvan IV,Lulu,Gnar,Ryze,34.3,0,4,8,13,4,8, , , , ,1,1,0,15.1230833333,0.1166180758,0.2332361516,0.3498542274,0,16.73465,0,3,0,3,0,0,0,0,0,0,0,19.6517666667,0,18.0523833333,0,0,2,9,0,24.9638333333,0,1,51311,1495.9475218659, , ,104,3.0320699708,1,54,1.5743440233,25,26,0.6666666667,0.3092783505,55621,972.4023323615,52100,-0.0714060967,1014,125,91,4,33.2069970845,14482,14852,-370,22235,23072,-837,18604,18444,160
1002390361,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002390361?gameHash=7aceed6dc866f2b5&tab=overview,WC,2017-W,43015.1227546296,2.3,2,7.18,1,Blue,Top,MMD,Flash Wolves,Cho'gath,Blitzcrank,Jarvan IV,Gnar,Jayce,Galio,46.7833333333,0,0,3,0,0,12,0,0,0,0,0,0,0,8.7549333333,0,0.0213751336,0.2565016031,0,10.8724833333,3,2,1,0,1,0,0,0,0,0,1,,1,17.3540166667,1,0,5,10,0,29.1380666667,0,3,10910,233.2027075169,0.1313571566,0.1570930521,26,0.5557534735,0.1511627907,8,0.1710010688,4,4, , ,13200,154.2968293552,12800,-0.4896755162,294,8,4,0,6.4552903456,2995,3209,-214,4838,5212,-374,4489,4640,-151
1002390361,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002390361?gameHash=7aceed6dc866f2b5&tab=overview,WC,2017-W,43015.1227546296,2.3,2,7.18,2,Blue,Jungle,Karsa,Flash Wolves,Gragas,Blitzcrank,Jarvan IV,Gnar,Jayce,Galio,46.7833333333,0,0,4,0,0,12,0,0,0,0,0,0,0,8.7549333333,0,0.0427502672,0.2565016031,1,10.8724833333,3,2,1,1,0,0,0,1,0,1,1,,1,17.3540166667,1,0,5,10,0,29.1380666667,0,3,7122,152.2337014606,0.0857493739,0.1577024021,60,1.2825080157,0.3488372093,18,0.3847524047,19,21, , ,13228,154.8953330958,12975,-0.1023765996,68,135,88,1,4.3391521197,3131,3313,-182,4418,4788,-370,3690,3915,-225
1002390361,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002390361?gameHash=7aceed6dc866f2b5&tab=overview,WC,2017-W,43015.1227546296,2.3,2,7.18,3,Blue,Middle,Maple,Flash Wolves,Corki,Blitzcrank,Jarvan IV,Gnar,Jayce,Galio,46.7833333333,0,0,2,0,0,12,0,0,0,0,0,0,1,8.7549333333,0,0.0855005344,0.2565016031,0,10.8724833333,3,2,0,0,0,0,0,0,0,0,1,,1,17.3540166667,1,0,5,10,0,29.1380666667,0,3,30414,650.1033131457,0.3661866692,0.2644257093,29,0.6198788742,0.1686046512,9,0.1923762024,8,8, , ,18132,259.7189882437,16333,-0.1284519308,445,19,15,3,9.9180619879,3385,3646,-261,5394,5637,-243,4467,5044,-577
1002390361,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002390361?gameHash=7aceed6dc866f2b5&tab=overview,WC,2017-W,43015.1227546296,2.3,2,7.18,4,Blue,ADC,Betty,Flash Wolves,Jinx,Blitzcrank,Jarvan IV,Gnar,Jayce,Galio,46.7833333333,0,0,2,0,0,12,0,0,0,0,0,0,0,8.7549333333,0,0.106875668,0.2565016031,0,10.8724833333,3,2,1,0,0,0,1,0,0,0,1,,1,17.3540166667,1,0,5,10,0,29.1380666667,0,3,31269,668.3790523691,0.3764809285,0.2901054611,14,0.2992518703,0.0813953488,20,0.4275026719,4,5, , ,19312,284.9416458853,17775,0.0299785867,502,31,22,0,11.3929462059,3387,3174,213,5307,4982,325,3066,3124,-58
